"date","sitecode","sitename","region","latNorth","latSouth","lonEast","lonWest","rdate","day","month","year","temperature","temperature.interp","upw","upw.interp"
"2000-01-26","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12078,26,1,2000,10.17,10.17,33,33
"2000-01-27","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12079,27,1,2000,10.23,10.23,13,13
"2000-01-28","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12080,28,1,2000,10.36,10.36,-80,-80
"2000-01-29","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12081,29,1,2000,10.55,10.55,-262,-262
"2000-01-30","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12082,30,1,2000,10.5,10.5,-302,-302
"2000-01-31","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12083,31,1,2000,10.37,10.37,-449,-449
"2000-02-01","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12084,1,2,2000,10.48,10.48,-224,-224
"2000-02-02","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12085,2,2,2000,10.48,10.48,-73,-73
"2000-02-03","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12086,3,2,2000,10.56,10.56,-214,-214
"2000-02-04","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12087,4,2,2000,10.54,10.54,-230,-230
"2000-02-05","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12088,5,2,2000,10.56,10.56,-335,-335
"2000-02-06","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12089,6,2,2000,10.54,10.54,-245,-245
"2000-02-07","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12090,7,2,2000,10.52,10.52,-135,-135
"2000-02-08","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12091,8,2,2000,10.77,10.77,-37,-37
"2000-02-09","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12092,9,2,2000,10.68,10.68,0,0
"2000-02-10","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12093,10,2,2000,10.89,10.89,6,6
"2000-02-11","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12094,11,2,2000,10.82,10.82,-12,-12
"2000-02-12","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12095,12,2,2000,10.73,10.73,-14,-14
"2000-02-13","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12096,13,2,2000,10.66,10.66,-136,-136
"2000-02-14","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12097,14,2,2000,10.77,10.77,-80,-80
"2000-02-15","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12098,15,2,2000,10.63,10.63,-57,-57
"2000-02-16","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12099,16,2,2000,10.93,10.93,-14,-14
"2000-02-17","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12100,17,2,2000,10.9,10.9,1,1
"2000-02-18","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12101,18,2,2000,10.86,10.86,2,2
"2000-02-19","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12102,19,2,2000,10.83,10.83,-98,-98
"2000-02-20","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12103,20,2,2000,10.87,10.87,-84,-84
"2000-02-21","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12104,21,2,2000,11.01,11.01,-168,-168
"2000-02-22","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12105,22,2,2000,10.97,10.97,-181,-181
"2000-02-23","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12106,23,2,2000,10.92,10.92,-14,-14
"2000-02-24","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12107,24,2,2000,10.86,10.86,-102,-102
"2000-02-25","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12108,25,2,2000,10.52,10.52,-210,-210
"2000-02-26","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12109,26,2,2000,10.52,10.52,-396,-396
"2000-02-27","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12110,27,2,2000,10.62,10.62,11,11
"2000-02-28","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12111,28,2,2000,11,11,-251,-251
"2000-02-29","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12112,29,2,2000,10.44,10.44,2,2
"2000-03-01","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12113,1,3,2000,10.66,10.66,-178,-178
"2000-03-02","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12114,2,3,2000,10.38,10.38,8,8
"2000-03-03","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12115,3,3,2000,10.94,10.94,3,3
"2000-03-04","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12116,4,3,2000,10.86,10.86,263,263
"2000-03-05","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12117,5,3,2000,10.68,10.68,424,424
"2000-03-06","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12118,6,3,2000,10.57,10.57,106,106
"2000-03-07","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12119,7,3,2000,10.46,10.46,-235,-235
"2000-03-08","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12120,8,3,2000,10.17,10.17,-164,-164
"2000-03-09","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12121,9,3,2000,10.04,10.04,-105,-105
"2000-03-10","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12122,10,3,2000,10.07,10.07,-298,-298
"2000-03-11","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12123,11,3,2000,10.25,10.25,5,5
"2000-03-12","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12124,12,3,2000,10.5,10.5,-2,-2
"2000-03-13","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12125,13,3,2000,10.5,10.5,-64,-64
"2000-03-14","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12126,14,3,2000,10.37,10.37,27,27
